symbol,date,open,close,high,low,volume
TQQQ,2015-06-30,2.13886,2.1192,2.15264,2.09573,184876331
TQQQ,2015-07-01,2.1766,2.16272,2.19041,2.13579,148098142
TQQQ,2015-07-02,2.18227,2.17085,2.18915,2.14716,110347049
TQQQ,2015-07-06,2.12604,2.15254,2.18858,2.1119,137833419
TQQQ,2015-07-07,2.15864,2.16343,2.17359,2.0403,261768052
TQQQ,2015-07-08,2.12046,2.05499,2.12871,2.04255,193333211
TQQQ,2015-07-09,2.1379,2.04906,2.1401,2.04906,130981899
TQQQ,2015-07-10,2.12782,2.14426,2.1676,2.10952,128893828
TQQQ,2015-07-13,2.19855,2.25375,2.26235,2.19807,109649339
TQQQ,2015-07-14,2.26655,2.29902,2.31914,2.26295,106868733
TQQQ,2015-07-15,2.31219,2.31005,2.33473,2.28873,124528083
TQQQ,2015-07-16,2.36585,2.40033,2.40656,2.35147,146060264
TQQQ,2015-07-17,2.46407,2.51008,2.51031,2.45234,149880046
TQQQ,2015-07-20,2.53089,2.5381,2.56564,2.50527,100268045
TQQQ,2015-07-21,2.54169,2.53113,2.55223,2.51101,91403735
TQQQ,2015-07-22,2.41711,2.44827,2.48347,2.41711,113338629
TQQQ,2015-07-23,2.45544,2.41879,2.47796,2.40081,101206677
TQQQ,2015-07-24,2.4569,2.35006,2.46214,2.33854,111335874
TQQQ,2015-07-27,2.30834,2.28968,2.33854,2.27505,126133134
TQQQ,2015-07-28,2.32224,2.35006,2.36299,2.26572,162709691
TQQQ,2015-07-29,2.36392,2.37639,2.39125,2.33712,127297651
TQQQ,2015-07-30,2.35938,2.40945,2.42097,2.317,143304596
TQQQ,2015-07-31,2.43148,2.40228,2.43557,2.3855,114021261
TQQQ,2015-08-03,2.40371,2.37999,2.4219,2.33087,154454394
TQQQ,2015-08-04,2.37302,2.36466,2.38717,2.33448,147807019
TQQQ,2015-08-05,2.40394,2.41998,2.46599,2.39603,133230610
TQQQ,2015-08-06,2.42479,2.30382,2.43534,2.27052,183172539
TQQQ,2015-08-07,2.28607,2.2947,2.31029,2.23676,167493202
TQQQ,2015-08-10,2.33783,2.37209,2.38741,2.33783,139916481
TQQQ,2015-08-11,2.33374,2.28152,2.36225,2.24274,181002541
TQQQ,2015-08-12,2.23554,2.3019,2.31842,2.16151,234597902
TQQQ,2015-08-13,2.31099,2.29158,2.34381,2.27817,147089246
TQQQ,2015-08-14,2.27626,2.30382,2.31315,2.26358,152650766
TQQQ,2015-08-17,2.28607,2.36058,2.36225,2.26906,131082293
TQQQ,2015-08-18,2.34716,2.32273,2.35675,2.31553,113981112
TQQQ,2015-08-19,2.30117,2.27913,2.33949,2.23841,246283125
TQQQ,2015-08-20,2.21541,2.09156,2.23661,2.08806,313729142
TQQQ,2015-08-21,2.00222,1.83139,2.05299,1.83139,397674015
TQQQ,2015-08-24,1.4953,1.61421,1.82265,1.30087,410597534
TQQQ,2015-08-25,1.78316,1.59294,1.8156,1.58588,302907269
TQQQ,2015-08-26,1.72912,1.82299,1.83643,1.62705,298048452
TQQQ,2015-08-27,1.90854,1.96532,1.96925,1.83955,508166625
TQQQ,2015-08-28,1.93403,1.96365,1.98424,1.92123,223881433
TQQQ,2015-08-31,1.9314,1.89068,1.96325,1.87667,216322176
TQQQ,2015-09-01,1.74886,1.7193,1.83558,1.68992,328205165
TQQQ,2015-09-02,1.80663,1.85919,1.85919,1.74706,188519578
TQQQ,2015-09-03,1.88185,1.82867,1.91812,1.81546,233428383
TQQQ,2015-09-04,1.75523,1.76744,1.80183,1.7351,292426712
TQQQ,2015-09-08,1.86748,1.91732,1.92147,1.84552,235651981
TQQQ,2015-09-09,1.98306,1.85081,1.98399,1.83538,294143353
TQQQ,2015-09-10,1.84313,1.90973,1.94702,1.83652,258427826
TQQQ,2015-09-11,1.88411,1.94065,1.94065,1.86767,198387766
TQQQ,2015-09-14,1.96235,1.92324,1.96292,1.90207,184739953
TQQQ,2015-09-15,1.93763,1.99045,2.00998,1.91643,159627760
TQQQ,2015-09-16,1.99444,2.02377,2.03117,1.97227,146833255
TQQQ,2015-09-17,2.02162,2.02942,2.11887,2.00222,253439126
TQQQ,2015-09-18,1.93619,1.94337,2.01266,1.93187,284787139
TQQQ,2015-09-21,1.97308,1.95994,2.00738,1.90743,209465647
TQQQ,2015-09-22,1.86927,1.87341,1.89059,1.81861,296768512
TQQQ,2015-09-23,1.88649,1.87642,1.90135,1.847,233989499
TQQQ,2015-09-24,1.82119,1.85502,1.87628,1.77309,307010193
TQQQ,2015-09-25,1.91765,1.80984,1.92028,1.77368,296793609
TQQQ,2015-09-28,1.7847,1.65381,1.78794,1.63785,376494847
TQQQ,2015-09-29,1.66578,1.62923,1.71626,1.59208,382470167
TQQQ,2015-09-30,1.69701,1.73716,1.74529,1.67747,349126128
TQQQ,2015-10-01,1.74804,1.76145,1.76264,1.67918,229287356
TQQQ,2015-10-02,1.69056,1.85294,1.85511,1.67351,331914525
TQQQ,2015-10-05,1.89595,1.93728,1.94928,1.88377,217489198
TQQQ,2015-10-06,1.92304,1.9095,1.94001,1.86143,240636281
TQQQ,2015-10-07,1.94367,1.94031,1.95371,1.86796,264679317
TQQQ,2015-10-08,1.91942,1.9639,1.97433,1.86288,305216200
TQQQ,2015-10-09,1.9665,1.98782,2.00222,1.95109,183183927
TQQQ,2015-10-12,2.00307,2.00461,2.01633,1.98086,159407819
TQQQ,2015-10-13,1.97024,1.96532,2.03152,1.96029,222696845
TQQQ,2015-10-14,1.96589,1.95691,1.9956,1.93169,191711938
TQQQ,2015-10-15,1.978,2.0526,2.05299,1.97048,224378346
TQQQ,2015-10-16,2.06617,2.07814,2.08197,2.03615,138701779
TQQQ,2015-10-19,2.06856,2.11551,2.11887,2.05693,171101066
TQQQ,2015-10-20,2.10272,2.0803,2.1168,2.06043,129257084
TQQQ,2015-10-21,2.11312,2.04677,2.11911,2.04091,184559252
TQQQ,2015-10-22,2.09812,2.16823,2.17349,2.08055,271621187
TQQQ,2015-10-23,2.34309,2.3486,2.37688,2.30788,213385806
TQQQ,2015-10-26,2.34548,2.35531,2.36826,2.31889,125365168
TQQQ,2015-10-27,2.33613,2.37064,2.37926,2.33423,109237759
TQQQ,2015-10-28,2.38168,2.42574,2.42742,2.32273,218510650
TQQQ,2015-10-29,2.39436,2.41662,2.42861,2.38741,104388994
TQQQ,2015-10-30,2.41998,2.38382,2.43245,2.38359,125555905
TQQQ,2015-11-02,2.40155,2.46502,2.47317,2.38813,115653128
TQQQ,2015-11-03,2.44993,2.48852,2.51726,2.43867,129270284
TQQQ,2015-11-04,2.51344,2.4897,2.52013,2.45976,152494961
TQQQ,2015-11-05,2.49713,2.46767,2.51532,2.43173,148750677
TQQQ,2015-11-06,2.45736,2.47605,2.48371,2.40848,142476394
TQQQ,2015-11-09,2.44727,2.39603,2.45713,2.35051,158234277
TQQQ,2015-11-10,2.3577,2.37926,2.38405,2.33687,103229502
TQQQ,2015-11-11,2.39745,2.36874,2.43148,2.35675,105438047
TQQQ,2015-11-12,2.33808,2.29973,2.37376,2.2947,144228167
TQQQ,2015-11-13,2.27088,2.16463,2.27746,2.16089,206730058
TQQQ,2015-11-16,2.15745,2.25471,2.25821,2.14234,194025887
TQQQ,2015-11-17,2.2685,2.26245,2.31029,2.24415,231536050
TQQQ,2015-11-18,2.28824,2.3922,2.39891,2.282,205249329
TQQQ,2015-11-19,2.39653,2.39603,2.42933,2.38359,108710715
TQQQ,2015-11-20,2.42933,2.44346,2.45065,2.42335,106657767
TQQQ,2015-11-23,2.44659,2.42383,2.47462,2.39292,118036815
TQQQ,2015-11-24,2.37688,2.41614,2.43435,2.33949,138495989
TQQQ,2015-11-25,2.42574,2.42145,2.43699,2.40848,58536539
TQQQ,2015-11-27,2.43892,2.43053,2.44827,2.40848,28485246
TQQQ,2015-11-30,2.45473,2.41498,2.45497,2.39125,97537474
TQQQ,2015-12-01,2.44202,2.48683,2.48683,2.43435,122393367
TQQQ,2015-12-02,2.49162,2.44155,2.52492,2.42861,127624758
TQQQ,2015-12-03,2.46094,2.317,2.47173,2.27433,236129124
TQQQ,2015-12-04,2.33662,2.4763,2.49042,2.32273,181211303
TQQQ,2015-12-07,2.48371,2.44589,2.48827,2.40945,144775281
TQQQ,2015-12-08,2.36826,2.44613,2.46885,2.36537,170030823
TQQQ,2015-12-09,2.41136,2.33208,2.45304,2.29063,302977541
TQQQ,2015-12-10,2.34907,2.36537,2.41136,2.32848,170369326
TQQQ,2015-12-11,2.28345,2.20306,2.30165,2.19792,308348324
TQQQ,2015-12-14,2.21263,2.2523,2.25436,2.11744,242923271
TQQQ,2015-12-15,2.31029,2.29063,2.35051,2.28439,200310205
TQQQ,2015-12-16,2.33901,2.39197,2.4061,2.26906,205495269
TQQQ,2015-12-17,2.42383,2.2923,2.42574,2.28919,198176950
TQQQ,2015-12-18,2.26754,2.16644,2.28368,2.16165,214319421
TQQQ,2015-12-21,2.2201,2.23064,2.23073,2.17143,133908233
TQQQ,2015-12-22,2.26548,2.27289,2.28298,2.22979,140169867
TQQQ,2015-12-23,2.30859,2.32488,2.32848,2.2959,114914726
TQQQ,2015-12-24,2.32273,2.32011,2.34165,2.31889,50736001
TQQQ,2015-12-28,2.30382,2.31937,2.31937,2.25494,107367566
TQQQ,2015-12-29,2.35986,2.42525,2.44301,2.35507,151946594
TQQQ,2015-12-30,2.42097,2.36346,2.42383,2.36156,85346145
TQQQ,2015-12-31,2.33758,2.27568,2.35031,2.27314,170278791
TQQQ,2016-01-04,2.12427,2.13673,2.13673,2.04677,270539757
TQQQ,2016-01-05,2.16165,2.11767,2.17028,2.08869,129402437
TQQQ,2016-01-06,2.01179,2.06077,2.09285,2.009,235640385
TQQQ,2016-01-07,1.9265,1.8647,2.00222,1.86192,327425803
TQQQ,2016-01-08,1.90504,1.82086,1.93983,1.81247,325346556
TQQQ,2016-01-11,1.85855,1.83682,1.87331,1.75126,351544245
TQQQ,2016-01-12,1.88588,1.89848,1.92708,1.821,307090049
TQQQ,2016-01-13,1.92147,1.69999,1.93488,1.69342,405950852
TQQQ,2016-01-14,1.72154,1.81008,1.85583,1.63962,359521210
TQQQ,2016-01-15,1.62923,1.64359,1.69942,1.57244,568209791
TQQQ,2016-01-19,1.70795,1.65055,1.71571,1.59392,271074073
TQQQ,2016-01-20,1.57303,1.63558,1.68898,1.46522,550192620
TQQQ,2016-01-21,1.65619,1.64154,1.71353,1.5909,340141612
TQQQ,2016-01-22,1.73831,1.78316,1.7859,1.72346,282423140
TQQQ,2016-01-25,1.7672,1.70277,1.79485,1.69942,272552197
TQQQ,2016-01-26,1.72526,1.75154,1.77214,1.68097,241901326
TQQQ,2016-01-27,1.71954,1.62107,1.74147,1.59776,356706525
TQQQ,2016-01-28,1.69711,1.68501,1.70133,1.60383,314899720
TQQQ,2016-01-29,1.68878,1.79485,1.79485,1.68447,255426211
TQQQ,2016-02-01,1.76562,1.80505,1.82782,1.74628,221208844
TQQQ,2016-02-02,1.78373,1.69041,1.78373,1.67391,250092572
TQQQ,2016-02-03,1.72232,1.66659,1.72279,1.57668,452747700
TQQQ,2016-02-04,1.64997,1.66356,1.70429,1.60671,284074635
TQQQ,2016-02-05,1.64758,1.49253,1.64918,1.47397,426078445
TQQQ,2016-02-08,1.40905,1.42271,1.44202,1.34153,530664647
TQQQ,2016-02-09,1.36547,1.40773,1.47412,1.35914,464781069
TQQQ,2016-02-10,1.45938,1.42449,1.51256,1.42223,377438964
TQQQ,2016-02-11,1.37073,1.42104,1.45265,1.35828,467698562
TQQQ,2016-02-12,1.46561,1.48181,1.48802,1.42689,318229619
TQQQ,2016-02-16,1.55032,1.5802,1.5802,1.52143,309326654
TQQQ,2016-02-17,1.62024,1.68934,1.69797,1.60559,367152901
TQQQ,2016-02-18,1.70731,1.63194,1.70795,1.62659,255991851
TQQQ,2016-02-19,1.61339,1.649,1.66275,1.59809,239950568
TQQQ,2016-02-22,1.69376,1.72695,1.73272,1.68898,240867368
TQQQ,2016-02-23,1.69645,1.64087,1.71117,1.63913,264834020
TQQQ,2016-02-24,1.58528,1.68958,1.69532,1.55473,346298644
TQQQ,2016-02-25,1.70073,1.73631,1.73831,1.65461,256913067
TQQQ,2016-02-26,1.77598,1.73238,1.78016,1.72049,245599533
TQQQ,2016-02-29,1.72824,1.68638,1.76705,1.68638,225917166
TQQQ,2016-03-01,1.73272,1.84792,1.8484,1.71896,306579427
TQQQ,2016-03-02,1.84099,1.84995,1.85185,1.80721,191254265
TQQQ,2016-03-03,1.84514,1.83955,1.84675,1.80051,205248069
TQQQ,2016-03-04,1.8466,1.84276,1.87789,1.80568,236032203
TQQQ,2016-03-07,1.81402,1.8084,1.8464,1.76863,186212742
TQQQ,2016-03-08,1.77008,1.76063,1.81798,1.75364,208699818
TQQQ,2016-03-09,1.7843,1.79428,1.79739,1.75331,208054522
TQQQ,2016-03-10,1.82299,1.78746,1.85023,1.71867,359155298
TQQQ,2016-03-11,1.84542,1.88004,1.88204,1.82962,165322352
TQQQ,2016-03-14,1.86124,1.89096,1.90494,1.85904,164349740
TQQQ,2016-03-15,1.87189,1.88971,1.89487,1.85319,201946948
TQQQ,2016-03-16,1.87307,1.93801,1.95406,1.87307,184524270
TQQQ,2016-03-17,1.92324,1.93252,1.94989,1.90073,133334160
TQQQ,2016-03-18,1.94844,1.94367,1.95994,1.91463,154280872
TQQQ,2016-03-21,1.93523,1.96665,1.97322,1.9314,142226522
TQQQ,2016-03-22,1.93488,1.98424,1.99925,1.93312,133031132
TQQQ,2016-03-23,1.9737,1.93704,1.978,1.92353,161517531
TQQQ,2016-03-24,1.90552,1.93646,1.94001,1.89848,132830109
TQQQ,2016-03-28,1.95584,1.92953,1.9563,1.92003,126758711
TQQQ,2016-03-29,1.91885,2.02175,2.02615,1.9095,177338547
TQQQ,2016-03-30,2.05865,2.05202,2.09013,2.03899,206941876
TQQQ,2016-03-31,2.04735,2.04016,2.07032,2.03359,116476614
TQQQ,2016-04-01,2.009,2.1081,2.1105,1.99764,160210825
TQQQ,2016-04-04,2.10484,2.08197,2.1119,2.06939,134346571
TQQQ,2016-04-05,2.03429,2.02592,2.05835,2.0154,145767078
TQQQ,2016-04-06,2.03215,2.12303,2.12462,2.03014,179551016
TQQQ,2016-04-07,2.08687,2.03132,2.09732,2.00485,247985265
TQQQ,2016-04-08,2.06822,2.02655,2.0826,2.00546,165124093
TQQQ,2016-04-11,2.05275,2.00485,2.08294,2.00315,134467436
TQQQ,2016-04-12,2.00852,2.05156,2.06553,1.97107,181636191
TQQQ,2016-04-13,2.10175,2.13182,2.14187,2.09333,159910460
TQQQ,2016-04-14,2.13244,2.13323,2.15672,2.11648,109712088
TQQQ,2016-04-15,2.12629,2.1168,2.14125,2.10068,81202705
TQQQ,2016-04-18,2.09937,2.14808,2.15254,2.09515,98682656
TQQQ,2016-04-19,2.16965,2.11108,2.17173,2.07695,153005240
TQQQ,2016-04-20,2.10834,2.11625,2.14472,2.08869,105213681
TQQQ,2016-04-21,2.11503,2.1168,2.13886,2.08806,126457903
TQQQ,2016-04-22,2.03551,2.02097,2.06295,1.97193,199541931
TQQQ,2016-04-25,1.99885,2.01935,2.02051,1.9908,93931722
TQQQ,2016-04-26,2.03117,1.99169,2.04342,1.97261,109788680
TQQQ,2016-04-27,1.9313,1.94386,1.95613,1.89369,178935934
TQQQ,2016-04-28,1.95022,1.87487,1.9836,1.86157,155005382
TQQQ,2016-04-29,1.86854,1.84313,1.88377,1.79904,191129325
TQQQ,2016-05-02,1.85664,1.89369,1.90231,1.83404,115218105
TQQQ,2016-05-03,1.85442,1.84362,1.87907,1.82662,145368782
TQQQ,2016-05-04,1.8096,1.80713,1.82838,1.79275,153183971
TQQQ,2016-05-05,1.82423,1.80602,1.83779,1.79331,143475254
TQQQ,2016-05-06,1.77711,1.83221,1.83366,1.77214,155285810
TQQQ,2016-05-09,1.83404,1.8484,1.87331,1.83139,118167916
TQQQ,2016-05-10,1.86796,1.92569,1.92689,1.85846,115020631
TQQQ,2016-05-11,1.91633,1.87307,1.93322,1.87035,126939012
TQQQ,2016-05-12,1.88771,1.847,1.89116,1.80825,185413911
TQQQ,2016-05-13,1.84577,1.82456,1.87583,1.81608,157830261
TQQQ,2016-05-16,1.83203,1.89477,1.91491,1.82996,121080383
TQQQ,2016-05-17,1.89248,1.82216,1.90589,1.80888,187516551
TQQQ,2016-05-18,1.81199,1.84303,1.87246,1.79944,238097140
TQQQ,2016-05-19,1.82038,1.81382,1.83573,1.77415,257017119
TQQQ,2016-05-20,1.83597,1.87429,1.89575,1.83285,124085262
TQQQ,2016-05-23,1.87907,1.86508,1.90015,1.86143,86298428
TQQQ,2016-05-24,1.89719,1.97922,1.98521,1.89575,147556546
TQQQ,2016-05-25,2.00197,2.02195,2.03909,1.9908,144396971
TQQQ,2016-05-26,2.02879,2.03899,2.04614,2.01266,94112816
TQQQ,2016-05-27,2.04231,2.06953,2.0712,2.04207,105810538
TQQQ,2016-05-31,2.08088,2.08375,2.0917,2.05098,108939305
TQQQ,2016-06-01,2.06295,2.08269,2.09611,2.05741,99442648
TQQQ,2016-06-02,2.06856,2.09452,2.09491,2.03615,103250834
TQQQ,2016-06-03,2.0826,2.06583,2.08629,2.02531,153094339
TQQQ,2016-06-06,2.07512,2.08796,2.10449,2.06641,83949890
TQQQ,2016-06-07,2.09467,2.07311,2.09793,2.0692,75747290
TQQQ,2016-06-08,2.08452,2.08237,2.09554,2.05993,81335777
TQQQ,2016-06-09,2.05741,2.07311,2.07934,2.04548,99077229
TQQQ,2016-06-10,2.01744,2.00132,2.02769,1.98086,159750546
TQQQ,2016-06-13,1.96963,1.95109,2.00123,1.94447,115561225
TQQQ,2016-06-14,1.9361,1.95287,1.97202,1.90854,141275342
TQQQ,2016-06-15,1.96569,1.93552,1.97202,1.92469,104051393
TQQQ,2016-06-16,1.90686,1.94942,1.95691,1.86831,162243685
TQQQ,2016-06-17,1.94146,1.88252,1.94146,1.86972,166911006
TQQQ,2016-06-20,1.95022,1.91643,1.9749,1.91367,135038053
TQQQ,2016-06-21,1.92833,1.93561,1.94781,1.91477,85333038
TQQQ,2016-06-22,1.94126,1.92231,1.97322,1.91751,99410664
TQQQ,2016-06-23,1.96771,2.0034,2.005,1.94337,122960669
TQQQ,2016-06-24,1.79307,1.75881,1.87965,1.74529,314352556
TQQQ,2016-06-27,1.71867,1.65639,1.72107,1.62956,227294043
TQQQ,2016-06-28,1.70667,1.76025,1.76264,1.70517,196451317
TQQQ,2016-06-29,1.80328,1.85175,1.86446,1.79993,214843551
TQQQ,2016-06-30,1.8627,1.91885,1.92067,1.84496,160286415
TQQQ,2016-07-01,1.91549,1.9452,1.96843,1.91332,128316783
TQQQ,2016-07-05,1.92003,1.9107,1.92362,1.87995,127091745
TQQQ,2016-07-06,1.88458,1.95574,1.95994,1.86614,168141562
TQQQ,2016-07-07,1.96445,1.97433,1.98822,1.94748,123737476
TQQQ,2016-07-08,2.00364,2.06553,2.07032,1.99826,146338296
TQQQ,2016-07-11,2.08917,2.10091,2.12497,2.0871,137841709
TQQQ,2016-07-12,2.13995,2.13406,2.15082,2.12573,111138767
TQQQ,2016-07-13,2.15131,2.11911,2.15254,2.11767,119690456
TQQQ,2016-07-14,2.16103,2.1621,2.17359,2.14593,102873317
TQQQ,2016-07-15,2.17602,2.14992,2.17985,2.13673,81059347
TQQQ,2016-07-18,2.15561,2.1928,2.20512,2.15384,82002805
TQQQ,2016-07-19,2.17173,2.16999,2.19003,2.15839,74598251
TQQQ,2016-07-20,2.20335,2.24415,2.25759,2.19682,89905741
TQQQ,2016-07-21,2.25094,2.23073,2.2627,2.21182,109193335
TQQQ,2016-07-22,2.23602,2.25672,2.26513,2.21422,84439389
TQQQ,2016-07-25,2.25174,2.25876,2.25891,2.23515,72874873
TQQQ,2016-07-26,2.25652,2.2663,2.29015,2.23122,128505616
TQQQ,2016-07-27,2.32177,2.31076,2.3304,2.28345,124962614
TQQQ,2016-07-28,2.32321,2.33566,2.34429,2.30142,82309791
TQQQ,2016-07-29,2.35244,2.351,2.37041,2.32967,100452211
TQQQ,2016-08-01,2.35675,2.38789,2.4061,2.34813,107209206
TQQQ,2016-08-02,2.37783,2.33423,2.38454,2.28849,157767061
TQQQ,2016-08-03,2.32897,2.35628,2.35746,2.32441,81438467
TQQQ,2016-08-04,2.35579,2.37734,2.38405,2.33833,85531915
TQQQ,2016-08-05,2.41567,2.44613,2.46168,2.40561,118042133
TQQQ,2016-08-08,2.45017,2.4382,2.45163,2.41399,72473178
TQQQ,2016-08-09,2.44252,2.4545,2.47702,2.43867,76685622
TQQQ,2016-08-10,2.45641,2.43557,2.46023,2.41567,83786161
TQQQ,2016-08-11,2.45856,2.46695,2.48251,2.44516,66050520
TQQQ,2016-08-12,2.45256,2.47173,2.47173,2.44539,65425495
TQQQ,2016-08-15,2.48035,2.50287,2.51917,2.47796,54298080
TQQQ,2016-08-16,2.48827,2.46337,2.49042,2.45976,60225470
TQQQ,2016-08-17,2.46337,2.47364,2.47654,2.42212,87079810
TQQQ,2016-08-18,2.46695,2.47654,2.48683,2.4545,54286542
TQQQ,2016-08-19,2.46361,2.47389,2.48994,2.44301,70660559
TQQQ,2016-08-22,2.46214,2.4763,2.49235,2.44922,70402055
TQQQ,2016-08-23,2.50624,2.49088,2.52059,2.48923,60883624
TQQQ,2016-08-24,2.48755,2.44301,2.4981,2.4195,70611067
TQQQ,2016-08-25,2.42359,2.42861,2.45376,2.41522,55337557
TQQQ,2016-08-26,2.4346,2.44301,2.4897,2.39891,104792801
TQQQ,2016-08-29,2.44441,2.44993,2.47196,2.44301,48881872
TQQQ,2016-08-30,2.44107,2.42766,2.46168,2.40322,63666492
TQQQ,2016-08-31,2.41711,2.41809,2.42813,2.3898,69322929
TQQQ,2016-09-01,2.42287,2.43221,2.44681,2.38717,84815086
TQQQ,2016-09-02,2.47556,2.46072,2.49042,2.43485,88598926
TQQQ,2016-09-06,2.47556,2.50624,2.50768,2.45856,63840272
TQQQ,2016-09-07,2.51414,2.51101,2.52492,2.48418,55339820
TQQQ,2016-09-08,2.49042,2.46791,2.49186,2.44875,67247097
TQQQ,2016-09-09,2.40753,2.28056,2.42262,2.28056,152196858
TQQQ,2016-09-12,2.24632,2.3977,2.41328,2.24216,126820158
TQQQ,2016-09-13,2.3656,2.34095,2.38837,2.305,121914412
TQQQ,2016-09-14,2.34716,2.37113,2.41064,2.34477,109622689
TQQQ,2016-09-15,2.37496,2.48132,2.49305,2.37278,128851065
TQQQ,2016-09-16,2.4751,2.47845,2.48683,2.44252,78613137
TQQQ,2016-09-19,2.4976,2.44589,2.52108,2.43293,86226745
TQQQ,2016-09-20,2.47054,2.45953,2.49042,2.44827,60390810
TQQQ,2016-09-21,2.49042,2.53211,2.54214,2.44827,133328233
TQQQ,2016-09-22,2.57836,2.59008,2.6011,2.56899,75458830
TQQQ,2016-09-23,2.58194,2.54361,2.58336,2.53163,69405348
TQQQ,2016-09-26,2.49975,2.47845,2.50862,2.46813,78532220
TQQQ,2016-09-27,2.47772,2.55079,2.55532,2.46813,80807981
TQQQ,2016-09-28,2.55991,2.56564,2.56899,2.52588,72993935
TQQQ,2016-09-29,2.55365,2.51031,2.56612,2.47654,110179146
TQQQ,2016-09-30,2.53329,2.56181,2.5872,2.52084,77775643
TQQQ,2016-10-03,2.55318,2.55606,2.56371,2.52324,79074275
TQQQ,2016-10-04,2.57427,2.54169,2.59296,2.51391,110584965
TQQQ,2016-10-05,2.56468,2.56875,2.59296,2.56083,66482045
TQQQ,2016-10-06,2.55845,2.5642,2.58049,2.52779,73541709
TQQQ,2016-10-07,2.5721,2.54743,2.58171,2.51056,89364145
TQQQ,2016-10-10,2.58481,2.59296,2.61307,2.58336,56940421
TQQQ,2016-10-11,2.58769,2.48587,2.59057,2.45163,123849951
TQQQ,2016-10-12,2.48852,2.48082,2.50383,2.45544,79729357
TQQQ,2016-10-13,2.42861,2.45234,2.47173,2.38405,101960241
TQQQ,2016-10-14,2.48467,2.45856,2.51679,2.45497,79682319
TQQQ,2016-10-17,2.45641,2.44011,2.46933,2.43031,54094954
TQQQ,2016-10-18,2.52538,2.50287,2.53881,2.50048,74880542
TQQQ,2016-10-19,2.4981,2.50383,2.51367,2.49042,45704322
TQQQ,2016-10-20,2.49235,2.49329,2.51056,2.45088,66071542
TQQQ,2016-10-21,2.49713,2.52156,2.52613,2.4751,57316468
TQQQ,2016-10-24,2.57117,2.61213,2.61715,2.56899,71201596
TQQQ,2016-10-25,2.61452,2.58576,2.6181,2.57569,59960345
TQQQ,2016-10-26,2.53617,2.5364,2.57714,2.51245,97440302
TQQQ,2016-10-27,2.56732,2.50095,2.57353,2.4897,104646037
TQQQ,2016-10-28,2.47724,2.45783,2.51726,2.43053,148079833
TQQQ,2016-10-31,2.4818,2.44369,2.4818,2.44252,59505635
TQQQ,2016-11-01,2.45953,2.39365,2.45953,2.32728,106583630
TQQQ,2016-11-02,2.3855,2.33112,2.40179,2.31506,85502652
TQQQ,2016-11-03,2.32153,2.2639,2.34333,2.25528,90990035
TQQQ,2016-11-04,2.24295,2.23816,2.29255,2.22682,88805985
TQQQ,2016-11-07,2.3467,2.39891,2.40632,2.33758,104194892
TQQQ,2016-11-08,2.39077,2.44727,2.47796,2.37496,111141280
TQQQ,2016-11-09,2.35915,2.48013,2.49088,2.3522,184374885
TQQQ,2016-11-10,2.51008,2.36202,2.52443,2.26057,256194235
TQQQ,2016-11-11,2.3256,2.3601,2.37734,2.30308,118025460
TQQQ,2016-11-14,2.36441,2.28033,2.36967,2.25436,185667440
TQQQ,2016-11-15,2.33808,2.38597,2.40753,2.33137,110398244
TQQQ,2016-11-16,2.34982,2.42479,2.43245,2.34982,89142334
TQQQ,2016-11-17,2.42335,2.48107,2.48107,2.40803,78006479
TQQQ,2016-11-18,2.48564,2.45304,2.50191,2.44539,64112711
TQQQ,2016-11-21,2.46885,2.52684,2.5345,2.46767,86785556
TQQQ,2016-11-22,2.5575,2.55294,2.56995,2.53163,79057962
TQQQ,2016-11-23,2.52492,2.51894,2.53353,2.48658,76352638
TQQQ,2016-11-25,2.53067,2.54361,2.54696,2.52059,38386295
TQQQ,2016-11-28,2.53163,2.52924,2.56206,2.51869,73865209
TQQQ,2016-11-29,2.53113,2.55318,2.58818,2.5127,77272401
TQQQ,2016-11-30,2.55845,2.47078,2.56468,2.45713,155837450
TQQQ,2016-12-01,2.45807,2.33473,2.45831,2.32035,193745651
TQQQ,2016-12-02,2.33712,2.34429,2.374,2.31627,107387136
TQQQ,2016-12-05,2.38214,2.39843,2.42813,2.34907,93267808
TQQQ,2016-12-06,2.41711,2.41567,2.42958,2.38741,71699076
TQQQ,2016-12-07,2.40179,2.50551,2.5175,2.3807,152689413
TQQQ,2016-12-08,2.51196,2.52084,2.54124,2.4976,116312025
TQQQ,2016-12-09,2.54936,2.57979,2.58409,2.54936,106723222
TQQQ,2016-12-12,2.54456,2.5441,2.56133,2.51459,94658035
TQQQ,2016-12-13,2.5714,2.64324,2.68397,2.56805,175447433
TQQQ,2016-12-14,2.64852,2.6241,2.67728,2.60134,147005625
TQQQ,2016-12-15,2.63127,2.63989,2.68348,2.6169,110500141
TQQQ,2016-12-16,2.65236,2.60973,2.66936,2.59321,89183694
TQQQ,2016-12-19,2.61883,2.63967,2.68732,2.60684,85829266
TQQQ,2016-12-20,2.6605,2.67151,2.68446,2.65571,64918530
TQQQ,2016-12-21,2.67247,2.66241,2.67797,2.64566,50143811
TQQQ,2016-12-22,2.66338,2.64084,2.66719,2.61067,67488186
TQQQ,2016-12-23,2.62839,2.64731,2.64852,2.61978,32998615
TQQQ,2016-12-27,2.66168,2.68589,2.73188,2.6588,77839586
