symbol,date,open,close,high,low,volume
QQQ,2014-04-21,79.066,79.4601,79.4601,78.6945,28314788
QQQ,2014-04-22,79.6962,80.0895,80.2915,79.5962,42167126
QQQ,2014-04-23,80.109,79.3894,80.1179,79.3435,37452946
QQQ,2014-04-24,80.7023,80.1461,80.712,79.2875,53457376
QQQ,2014-04-25,79.6788,78.8643,79.7609,78.6757,48454656
QQQ,2014-04-28,79.2219,79.122,79.7061,77.8787,64039687
QQQ,2014-04-29,79.3795,79.7524,79.9001,78.9739,40126825
QQQ,2014-04-30,79.416,79.9658,80.0463,79.1857,42273310
QQQ,2014-05-01,80.0895,80.1982,80.656,79.8913,40571583
QQQ,2014-05-02,80.4697,80.0553,80.6219,79.8631,43783836
QQQ,2014-05-05,79.5865,80.4786,80.4955,79.3894,30478103
QQQ,2014-05-06,80.3699,79.4337,80.3963,79.3993,36814609
QQQ,2014-05-07,79.6062,79.2032,79.6788,78.2631,73749693
QQQ,2014-05-08,78.9278,79.1316,80.0895,78.7385,50856580
QQQ,2014-05-09,79.066,79.425,79.4799,78.5554,38333846
QQQ,2014-05-12,79.8913,80.7306,80.7589,79.8266,42555676
QQQ,2014-05-13,80.8147,80.7874,81.0765,80.6316,33122106
QQQ,2014-05-14,80.5474,80.3699,80.8434,80.1748,28930803
QQQ,2014-05-15,80.3502,79.7335,80.4865,79.2219,65200414
QQQ,2014-05-16,79.8266,80.255,80.3014,79.2786,73009722
QQQ,2014-05-19,80.0374,80.8147,80.9433,79.8816,34973837
QQQ,2014-05-20,80.7777,80.5217,81.0688,80.1906,36837508
QQQ,2014-05-21,80.6659,81.2884,81.3374,80.6219,40251450
QQQ,2014-05-22,81.3844,81.6462,81.8756,81.2521,33448619
QQQ,2014-05-23,81.7395,82.2413,82.2599,81.5461,24798097
QQQ,2014-05-27,82.6089,83.2665,83.2852,82.5345,32483982
QQQ,2014-05-28,83.2383,83.0108,83.3597,82.9364,33297969
QQQ,2014-05-29,83.3129,83.5391,83.5481,83.1411,36094924
QQQ,2014-05-30,83.5676,83.5481,83.6795,83.1137,32689599
QQQ,2014-06-02,83.6617,83.4648,83.6706,82.9364,33238292
QQQ,2014-06-03,83.1864,83.4303,83.5676,83.0863,23799243
QQQ,2014-06-04,83.2284,83.7431,83.8804,83.0961,21996396
QQQ,2014-06-05,83.8255,84.446,84.6038,83.5313,38866949
QQQ,2014-06-06,84.787,84.9311,84.9311,84.5939,24784816
QQQ,2014-06-09,84.9598,84.8695,85.0773,84.64,25562936
QQQ,2014-06-10,84.787,85.0136,85.0596,84.6938,22551641
QQQ,2014-06-11,84.7214,84.9959,85.1154,84.64,25005495
QQQ,2014-06-12,84.8137,84.2263,84.9036,83.9351,38507731
QQQ,2014-06-13,84.6137,84.4744,84.6843,84.1087,43111318
QQQ,2014-06-16,84.3276,84.5498,84.7967,84.1449,27554001
QQQ,2014-06-17,84.4938,84.5939,84.8227,84.345,21837977
QQQ,2014-06-18,84.6843,85.0684,85.188,84.1625,37705188
QQQ,2014-06-19,85.188,85.0136,85.2518,84.6321,41990717
QQQ,2014-06-20,85.0498,85.1144,85.2077,84.8932,28212617
QQQ,2014-06-23,85.086,85.1322,85.1587,84.8784,22694316
QQQ,2014-06-24,85.1322,85.0498,85.8508,84.8027,34801708
QQQ,2014-06-25,84.8585,85.5928,85.738,84.8487,35764986
QQQ,2014-06-26,85.6478,85.6381,85.6557,84.9773,24595757
QQQ,2014-06-27,85.5192,86.0126,86.0222,85.4998,24935613
QQQ,2014-06-30,85.9741,86.1615,86.3722,85.939,21532587
QQQ,2014-07-01,86.4351,87.1064,87.334,86.4272,34723913
QQQ,2014-07-02,87.1439,87.2525,87.38,87.0783,20473803
QQQ,2014-07-03,87.5279,87.8036,87.8036,87.2979,16667068
QQQ,2014-07-07,87.7017,87.5368,87.8131,87.3703,25353452
QQQ,2014-07-08,87.38,86.4802,87.434,86.1242,44261997
QQQ,2014-07-09,86.7124,87.1252,87.2291,86.4624,32614261
QQQ,2014-07-10,86.0388,86.8507,87.2115,85.9016,48225081
QQQ,2014-07-11,87.0496,87.4055,87.4055,86.8067,21327111
QQQ,2014-07-14,87.8036,87.9329,88.1318,87.6566,21327349
QQQ,2014-07-15,88.0575,87.63,88.1946,87.0018,43026853
QQQ,2014-07-16,88.2524,87.979,88.3546,87.8858,24036674
QQQ,2014-07-17,87.7369,86.8162,88.0495,86.5348,46957966
QQQ,2014-07-18,87.29,88.1846,88.2339,87.1634,39988321
QQQ,2014-07-21,88.0056,88.075,88.2241,87.6652,32428124
QQQ,2014-07-22,88.4829,88.6358,88.7752,88.4024,28079966
QQQ,2014-07-23,88.9406,89.2063,89.3063,88.7849,31528027
QQQ,2014-07-24,89.3632,89.1054,89.4652,88.98,26900910
QQQ,2014-07-25,88.674,88.7562,88.874,88.2889,32590461
QQQ,2014-07-28,88.8093,88.7849,89.0151,88.0947,27881681
QQQ,2014-07-29,88.97,88.6278,89.179,88.5564,29441817
QQQ,2014-07-30,89.1152,88.98,89.2877,88.6278,38518776
QQQ,2014-07-31,88.2612,87.183,88.3926,87.0496,54519722
QQQ,2014-08-01,87.0018,86.8586,87.4711,86.2809,66159205
QQQ,2014-08-04,87.0693,87.4535,87.7937,86.7222,36210163
QQQ,2014-08-05,87.1064,86.787,87.3526,86.3811,54852002
QQQ,2014-08-06,86.2351,86.7222,87.2624,86.1703,37474231
QQQ,2014-08-07,87.1162,86.4438,87.29,86.1429,36263153
QQQ,2014-08-08,86.5897,87.0693,87.1731,86.2174,43857016
QQQ,2014-08-11,87.3889,87.583,87.8584,87.3439,30821442
QQQ,2014-08-12,87.5096,87.5457,87.7751,87.0966,30684927
QQQ,2014-08-13,87.9046,88.473,88.5094,87.8584,30494306
QQQ,2014-08-14,88.5752,88.931,88.9505,88.473,27239470
QQQ,2014-08-15,89.421,89.3632,89.573,88.5191,60160190
QQQ,2014-08-18,89.8122,90.0533,90.1318,89.7014,42428528
QQQ,2014-08-19,90.2621,90.5572,90.6121,90.2073,23274444
QQQ,2014-08-20,90.47,90.5572,90.7375,90.3984,25494512
QQQ,2014-08-21,90.6121,90.7375,90.7819,90.4604,21063691
QQQ,2014-08-22,90.772,90.8738,91.0601,90.5759,26914719
QQQ,2014-08-25,91.306,91.1965,91.4552,90.9788,26279204
QQQ,2014-08-26,91.316,91.2884,91.3885,91.0797,21897267
QQQ,2014-08-27,91.316,91.306,91.4179,91.1171,16992250
QQQ,2014-08-28,91.0169,91.2062,91.316,90.9025,25676902
QQQ,2014-08-29,91.4267,91.5423,91.6621,91.0797,19517720
QQQ,2014-09-02,91.7836,91.81,91.8357,91.4365,19976270
QQQ,2014-09-03,92.0415,91.2709,92.0591,91.1072,28272212
QQQ,2014-09-04,91.5012,91.1866,91.9473,90.9593,26874315
QQQ,2014-09-05,91.36,91.6453,91.6993,90.855,33568871
QQQ,2014-09-08,91.6453,91.8189,92.0503,91.3985,27876038
QQQ,2014-09-09,91.8012,91.0601,92.1717,90.8837,39681114
QQQ,2014-09-10,91.1788,91.81,91.8454,90.9219,33870131
QQQ,2014-09-11,91.4179,91.7356,91.7836,91.0504,31334526
QQQ,2014-09-12,91.6542,91.2709,91.6796,90.9886,33183211
QQQ,2014-09-15,91.3699,90.3898,91.3798,90.1062,35923129
QQQ,2014-09-16,90.0601,91.1788,91.3521,89.9602,41595952
QQQ,2014-09-17,91.171,91.316,91.7444,90.7633,40544544
QQQ,2014-09-18,91.5896,92.002,92.0119,91.5012,32896700
QQQ,2014-09-19,92.3884,91.9473,92.4846,91.5808,50979473
QQQ,2014-09-22,91.7258,91.0935,91.7356,90.6963,52899738
QQQ,2014-09-23,90.7405,90.8427,91.2503,90.663,36947788
QQQ,2014-09-24,90.9268,91.8189,91.866,90.6258,39072132
QQQ,2014-09-25,91.5328,89.8878,91.6453,89.8505,74600054
QQQ,2014-09-26,90.1708,90.8427,91.013,90.0279,61010236
QQQ,2014-09-29,89.9435,90.7228,90.9739,89.8965,36251497
QQQ,2014-09-30,90.9739,90.8503,91.322,90.4178,45485301
QQQ,2014-10-01,90.6258,89.4024,90.6906,89.1152,63229894
QQQ,2014-10-02,89.3839,89.4024,89.6739,88.2592,59238142
QQQ,2014-10-03,89.9062,90.2847,90.6533,89.6082,45253367
QQQ,2014-10-06,90.5611,90.0907,90.7866,89.8141,39180790
QQQ,2014-10-07,89.6561,88.8093,89.9249,88.8015,49063512
QQQ,2014-10-08,88.8935,90.5415,90.8259,88.3426,70586813
QQQ,2014-10-09,90.4278,89.0799,90.6533,88.9406,67787963
QQQ,2014-10-10,88.5554,86.8537,89.0523,86.8359,84338833
QQQ,2014-10-13,86.7163,85.4912,87.3585,85.4175,87848545
QQQ,2014-10-14,86.079,85.5008,86.6026,85.2616,78066075
QQQ,2014-10-15,84.195,84.9491,85.3075,82.991,118328994
QQQ,2014-10-16,83.1666,84.4146,85.1391,83.1304,101287341
QQQ,2014-10-17,85.5202,85.5291,86.3477,85.0312,75607469
QQQ,2014-10-20,85.4912,86.8106,86.8802,85.3449,45033498
QQQ,2014-10-21,87.8652,89.0878,89.0878,87.6624,58260827
QQQ,2014-10-22,89.3553,88.6269,89.4858,88.5742,42588727
QQQ,2014-10-23,89.5033,89.9632,90.4554,89.3642,52314018
QQQ,2014-10-24,90.0907,90.6963,90.7593,89.7945,46929056
QQQ,2014-10-27,90.4924,90.7593,90.9268,90.1427,32126762
QQQ,2014-10-28,91.1394,92.1346,92.1522,91.1211,37508515
QQQ,2014-10-29,91.8189,91.7924,92.0777,91.1394,44095404
QQQ,2014-10-30,91.3847,91.9846,92.2071,91.1769,39075059
QQQ,2014-10-31,93.4961,93.2512,93.5718,92.9521,58993651
QQQ,2014-11-03,93.3736,93.5238,93.7698,93.2775,36330142
QQQ,2014-11-04,93.2138,93.2138,93.4482,92.5873,24738961
QQQ,2014-11-05,93.7991,93.2237,93.8325,92.9081,28037360
QQQ,2014-11-06,93.1765,93.5149,93.5422,92.8247,26818678
QQQ,2014-11-07,93.6736,93.4305,93.7129,92.9521,22757258
QQQ,2014-11-10,93.4776,93.7599,93.8863,93.2334,22132892
QQQ,2014-11-11,93.7795,94.0599,94.0599,93.5238,16791383
QQQ,2014-11-12,93.6736,94.2227,94.3275,93.6736,23972736
QQQ,2014-11-13,94.4041,94.6302,94.9832,94.1834,30468553
QQQ,2014-11-14,94.6011,94.9254,94.9254,94.2914,20919979
QQQ,2014-11-17,94.6969,94.6391,94.9166,94.1834,25397843
QQQ,2014-11-18,94.7157,95.3706,95.4893,94.7069,28629261
QQQ,2014-11-19,95.2646,94.9166,95.2646,94.4785,25811856
QQQ,2014-11-20,94.5079,95.3607,95.4372,94.4412,24858329
QQQ,2014-11-21,96.1811,95.5283,96.2654,95.2353,37022129
QQQ,2014-11-24,95.7833,96.2556,96.3028,95.7078,19470453
QQQ,2014-11-25,96.4095,96.4095,96.7055,96.1617,19054497
QQQ,2014-11-26,96.5017,97.0546,97.1075,96.401,20625539
QQQ,2014-11-28,97.2883,97.4801,97.6879,97.2486,18876986
QQQ,2014-12-01,97.2399,96.3813,97.4145,96.0275,39107950
QQQ,2014-12-02,96.4919,96.7802,96.9568,96.2753,28299456
QQQ,2014-12-03,96.9371,96.9568,97.0981,96.3322,35852473
QQQ,2014-12-04,96.8586,96.9175,97.2883,96.5017,33707597
QQQ,2014-12-05,97.0744,96.9272,97.2206,96.697,27858600
QQQ,2014-12-08,96.6686,96.2096,97.0981,95.7166,35535447
QQQ,2014-12-09,95.1109,96.5216,96.5991,94.754,50051301
QQQ,2014-12-10,96.342,95.0118,96.5893,94.8342,42718796
QQQ,2014-12-11,95.302,95.4656,96.5991,95.2843,51612282
QQQ,2014-12-12,94.5453,94.4225,95.6411,94.4129,50983843
QQQ,2014-12-15,94.9068,93.4383,95.2745,93.1765,57573101
QQQ,2014-12-16,92.8804,91.9473,94.2323,91.9307,70989721
QQQ,2014-12-17,92.0119,93.6089,93.8863,91.8924,86674950
QQQ,2014-12-18,94.9646,95.8715,95.8715,94.6969,54184292
QQQ,2014-12-19,95.9694,96.2842,96.6871,95.744,55700837
QQQ,2014-12-22,96.1322,96.5304,96.5595,96.0843,36683503
QQQ,2014-12-23,96.898,96.1901,96.9076,96.0745,32665298
QQQ,2014-12-24,96.3028,96.2654,96.649,96.2392,15482131
QQQ,2014-12-26,96.5497,96.9666,97.1752,96.5216,15084486
QQQ,2014-12-29,96.8783,96.947,97.1665,96.8193,18482692
QQQ,2014-12-30,96.6686,96.2842,96.898,96.1617,20150447
QQQ,2014-12-31,96.4578,95.3215,96.849,95.1773,26396921
QQQ,2015-01-02,95.7833,95.0215,96.1811,94.5548,33920142
QQQ,2015-01-05,94.6011,93.6168,94.7069,93.3638,39552414
QQQ,2015-01-06,93.7599,92.3698,93.9255,91.9571,71694249
QQQ,2015-01-07,92.9902,93.5619,93.7795,92.7642,40703138
QQQ,2015-01-08,94.3568,95.3706,95.547,94.252,43549097
QQQ,2015-01-09,95.6598,94.7157,95.6891,94.1638,44853091
QQQ,2015-01-12,94.9068,93.7313,95.0118,93.4961,36963137
QQQ,2015-01-13,94.6491,93.7029,95.6598,92.9619,60823751
QQQ,2015-01-14,92.7737,93.1944,93.6638,92.3698,55558886
QQQ,2015-01-15,93.552,91.9846,93.7698,91.8758,55148068
QQQ,2015-01-16,91.866,93.063,93.1844,91.7159,38298756
QQQ,2015-01-20,93.6168,93.7991,94.0414,92.5775,30232622
QQQ,2015-01-21,93.5238,94.2815,94.7157,93.1944,37379828
QQQ,2015-01-22,94.6491,96.0275,96.1233,93.8225,37388602
QQQ,2015-01-23,96.0177,96.2295,96.5304,95.744,34932731
QQQ,2015-01-26,96.1233,96.1233,96.2931,95.65,21600589
QQQ,2015-01-27,94.6109,93.6246,94.6678,93.3255,48977402
QQQ,2015-01-28,95.1501,93.1579,95.2548,93.1385,46345287
QQQ,2015-01-29,93.0804,94.0501,94.2227,92.2691,50371992
QQQ,2015-01-30,93.9707,93.3255,94.6873,93.1944,46503466
QQQ,2015-02-02,93.5324,94.1256,94.2129,92.0777,47242827
QQQ,2015-02-03,94.4785,95.0453,95.1109,93.8588,33308485
QQQ,2015-02-04,94.6491,94.955,95.5941,94.4412,36896502
QQQ,2015-02-05,95.2059,95.7833,95.842,94.955,25563574
QQQ,2015-02-06,95.9206,95.2059,96.152,94.851,37015951
QQQ,2015-02-09,94.8216,94.8883,95.3607,94.659,24482889
QQQ,2015-02-10,95.4283,96.3616,96.5017,95.2843,25655624
QQQ,2015-02-11,96.4822,96.7254,96.947,96.2842,21940092
QQQ,2015-02-12,97.3361,97.8254,97.8645,97.2107,24390165
QQQ,2015-02-13,98.1194,98.6973,98.7169,97.9233,31445921
QQQ,2015-02-17,98.6973,98.7859,98.855,98.4427,19144600
QQQ,2015-02-18,98.6675,98.9333,98.9827,98.541,16391482
QQQ,2015-02-19,98.865,99.3937,99.4622,98.8354,21471910
QQQ,2015-02-20,99.3347,100.05,100.109,99.0312,30696080
QQQ,2015-02-23,100.001,100.159,100.189,99.7862,19348280
QQQ,2015-02-24,100.031,100.239,100.364,99.7273,21375995
QQQ,2015-02-25,100.08,99.981,100.471,99.7663,21091793
QQQ,2015-02-26,100.08,100.491,100.551,99.8151,24086097
QQQ,2015-02-27,100.451,100.041,100.521,99.8931,30062647
QQQ,2015-03-02,100.249,100.973,101.013,100.229,24904081
QQQ,2015-03-03,100.666,100.481,100.766,99.8541,22521095
QQQ,2015-03-04,100.149,100.09,100.305,99.5506,22757800
QQQ,2015-03-05,100.364,100.277,100.571,99.8641,16662591
QQQ,2015-03-06,100.139,99.1496,100.344,98.9134,33572509
QQQ,2015-03-09,99.3447,99.4236,99.668,98.953,28423257
QQQ,2015-03-10,98.7366,97.5801,98.7564,97.5801,37086914
QQQ,2015-03-11,97.6782,97.0352,97.8351,96.9959,27581081
QQQ,2015-03-12,96.9568,97.3162,97.7566,96.898,23268197
QQQ,2015-03-13,97.5998,97.2486,97.9429,96.6273,45522426
QQQ,2015-03-16,97.5901,98.5018,98.541,97.4801,27813238
QQQ,2015-03-17,98.2175,98.6577,98.8154,97.9819,21237249
QQQ,2015-03-18,98.3835,99.6093,100.05,97.8545,44006861
QQQ,2015-03-19,99.7074,99.7563,100.031,99.5606,33923181
QQQ,2015-03-20,100.581,100.412,100.915,100.394,23879539
QQQ,2015-03-23,100.354,100.209,100.628,100.169,18664428
QQQ,2015-03-24,100.199,99.8541,100.666,99.835,24259594
QQQ,2015-03-25,100.001,97.5605,100.09,97.5193,44942705
QQQ,2015-03-26,96.7744,97.2486,97.7761,96.4391,51713928
QQQ,2015-03-27,97.2302,97.6096,97.8351,97.0881,36616910
QQQ,2015-03-30,98.2175,98.7564,98.8451,98.2175,33041288
QQQ,2015-03-31,98.4721,97.6782,98.6874,97.6587,32952658
QQQ,2015-04-01,97.6782,97.2007,97.6977,96.5595,35635618
QQQ,2015-04-02,97.2883,97.2585,97.5605,96.947,20713370
QQQ,2015-04-06,96.6871,98.0411,98.3256,96.5304,26427645
QQQ,2015-04-07,97.9819,97.8645,98.7366,97.8645,20943786
QQQ,2015-04-08,97.9038,98.6775,98.8154,97.894,27957894
QQQ,2015-04-09,98.6577,99.2752,99.315,98.2863,24981475
QQQ,2015-04-10,99.2359,99.678,99.688,99.0312,18551807
QQQ,2015-04-13,99.7563,99.4335,100.268,99.3249,19220953
QQQ,2015-04-14,99.4236,99.1596,99.6193,98.5999,25676033
QQQ,2015-04-15,99.4036,99.7663,99.971,99.2852,22823899
QQQ,2015-04-16,99.5021,99.6293,99.8061,99.3647,17504455
QQQ,2015-04-17,98.6973,98.0702,98.9628,97.639,50273932
QQQ,2015-04-20,98.5805,99.5408,99.7174,98.541,31285801
QQQ,2015-04-21,100.109,99.962,100.295,99.8541,24569708
QQQ,2015-04-22,100.229,100.511,100.686,99.5806,23153412
QQQ,2015-04-23,100.169,100.905,101.373,100.149,31855720
QQQ,2015-04-24,101.99,102.288,102.424,101.816,35135951
QQQ,2015-04-27,102.647,102.03,102.845,101.806,33637043
QQQ,2015-04-28,102.108,101.825,102.298,100.954,39827969
QQQ,2015-04-29,101.266,101.187,101.854,100.609,36795898
QQQ,2015-04-30,100.591,99.5706,101.013,99.0608,47643824
QQQ,2015-05-01,99.962,100.895,100.963,99.942,35531752
QQQ,2015-05-04,101.236,101.071,101.699,101.013,25407444
QQQ,2015-05-05,100.658,99.4036,100.845,99.3647,51710689
QQQ,2015-05-06,99.5806,98.7366,99.8641,98.0603,46109906
QQQ,2015-05-07,98.7169,99.315,99.5903,98.6391,31702398
QQQ,2015-05-08,100.344,100.551,100.776,100.189,35692795
QQQ,2015-05-11,100.618,100.159,100.825,100.08,21270006
QQQ,2015-05-12,99.5706,99.7074,100.219,98.8254,36386384
QQQ,2015-05-13,100.139,99.9121,100.666,99.7663,22414825
QQQ,2015-05-14,100.736,101.403,101.482,100.364,25836540
QQQ,2015-05-15,101.689,101.403,101.796,101.147,25856516
QQQ,2015-05-18,101.236,101.845,102.05,101.157,19038541
QQQ,2015-05-19,101.96,101.728,102.118,101.571,15361717
QQQ,2015-05-20,101.806,101.796,102.414,101.266,22840026
QQQ,2015-05-21,101.63,102.326,102.463,101.472,18127577
QQQ,2015-05-22,102.198,102.218,102.568,102.148,14638531
QQQ,2015-05-26,102.01,101.041,102.148,100.618,27543979
QQQ,2015-05-27,101.354,102.657,102.766,101.127,33043991
QQQ,2015-05-28,102.472,102.444,102.707,102.138,18697894
QQQ,2015-05-29,102.385,101.835,102.511,101.6,32838954
QQQ,2015-06-01,102.385,102.178,102.453,101.344,26556356
QQQ,2015-06-02,101.796,101.854,102.356,101.295,21008369
QQQ,2015-06-03,102.316,102.158,102.529,101.912,22164935
QQQ,2015-06-04,101.591,101.383,102.228,101.051,33910710
QQQ,2015-06-05,101.266,101.137,101.501,100.491,24471981
QQQ,2015-06-08,101.09,100.08,101.167,99.8841,26533678
QQQ,2015-06-09,99.8541,99.922,100.286,99.1685,29781869
QQQ,2015-06-10,100.179,101.315,101.62,100.149,32745975
QQQ,2015-06-11,101.659,101.462,101.931,101.285,19015657
QQQ,2015-06-12,100.915,100.609,101.137,100.461,29399621
QQQ,2015-06-15,99.8641,100.1,100.268,99.2752,33764042
QQQ,2015-06-16,100.001,100.658,100.825,99.962,17787112
QQQ,2015-06-17,100.825,100.944,101.276,100.315,25179929
QQQ,2015-06-18,101.325,102.424,102.578,101.266,46510890
QQQ,2015-06-19,102.472,101.921,102.529,101.845,30061842
QQQ,2015-06-22,102.647,102.647,102.973,102.434,20619006
QQQ,2015-06-23,102.766,102.736,102.835,102.326,19548329
QQQ,2015-06-24,102.607,102.218,103.061,102.188,17055155
QQQ,2015-06-25,102.597,102.02,102.707,101.854,19762581
QQQ,2015-06-26,102.01,101.344,102.228,100.954,34843376
QQQ,2015-06-29,100.199,98.953,100.766,98.9134,54861200
QQQ,2015-06-30,99.668,99.2852,99.8841,99.0025,37537448
QQQ,2015-07-01,100.268,100.06,100.461,99.6093,22961306
QQQ,2015-07-02,100.364,100.09,100.442,99.7961,22105628
QQQ,2015-07-06,99.4722,99.8641,100.442,99.2556,26215887
QQQ,2015-07-07,99.971,100.109,100.209,98.1291,47696395
QQQ,2015-07-08,99.4036,98.3739,99.5208,98.1878,42801418
QQQ,2015-07-09,99.678,98.3256,99.7762,98.3157,30604792
QQQ,2015-07-10,99.6293,99.8251,100.189,99.2653,28485608
QQQ,2015-07-13,100.686,101.6,101.679,100.676,27800748
QQQ,2015-07-14,101.728,102.258,102.529,101.679,23699185
QQQ,2015-07-15,102.453,102.375,102.756,102.089,30870429
QQQ,2015-07-16,103.216,103.804,103.824,103.012,32176925
QQQ,2015-07-17,104.629,105.325,105.325,104.451,38741843
QQQ,2015-07-20,105.561,105.685,106.051,105.215,28618463
QQQ,2015-07-21,105.715,105.627,105.883,105.315,38247957
QQQ,2015-07-22,104.011,104.422,104.953,104.011,38362367
QQQ,2015-07-23,104.51,104.04,104.885,103.774,27711782
QQQ,2015-07-24,104.589,103.031,104.786,102.875,33261537
QQQ,2015-07-27,102.453,102.188,102.895,101.97,38815170
QQQ,2015-07-28,102.617,103.061,103.255,101.825,36182477
QQQ,2015-07-29,103.274,103.454,103.677,102.885,28807174
QQQ,2015-07-30,103.216,103.944,104.108,102.568,27431191
QQQ,2015-07-31,104.267,103.814,104.306,103.619,23811913
QQQ,2015-08-03,103.834,103.502,104.118,102.805,26960797
QQQ,2015-08-04,103.454,103.294,103.647,102.875,23866475
QQQ,2015-08-05,103.874,104.089,104.786,103.746,31261295
QQQ,2015-08-06,104.188,102.434,104.315,101.98,45415111
QQQ,2015-08-07,102.188,102.307,102.529,101.462,32357981
QQQ,2015-08-10,102.955,103.473,103.687,102.945,23185385
QQQ,2015-08-11,102.925,102.158,103.314,101.591,38940010
QQQ,2015-08-12,101.442,102.491,102.687,100.354,45171104
QQQ,2015-08-13,102.578,102.336,103.089,102.118,24274310
QQQ,2015-08-14,102.098,102.481,102.617,101.894,19329404
QQQ,2015-08-17,102.238,103.334,103.364,101.99,22887974
QQQ,2015-08-18,103.206,102.805,103.274,102.657,15080039
QQQ,2015-08-19,102.491,102.148,103.041,101.551,45842270
QQQ,2015-08-20,101.197,99.2952,101.521,99.2852,62272088
QQQ,2015-08-21,97.8743,94.9646,98.7464,94.9646,105423647
QQQ,2015-08-24,87.3829,91.304,95.0912,78.5846,162648213
QQQ,2015-08-25,94.6491,90.9632,95.2942,90.8877,80971733
QQQ,2015-08-26,93.6089,95.5568,95.744,91.7405,112260852
QQQ,2015-08-27,96.9371,97.9429,98.0115,95.7833,74813679
QQQ,2015-08-28,97.4311,97.9233,98.2962,97.2399,53831051
QQQ,2015-08-31,97.3949,96.7353,97.9133,96.4919,42648183
QQQ,2015-09-01,94.3087,93.6933,95.7931,93.317,78887602
QQQ,2015-09-02,95.4283,96.342,96.3616,94.2991,47408260
QQQ,2015-09-03,96.7353,95.8715,97.3851,95.6235,48667990
QQQ,2015-09-04,94.5548,94.7343,95.399,94.1932,53248738
QQQ,2015-09-08,96.5497,97.4047,97.5096,96.152,40269547
QQQ,2015-09-09,98.5607,96.3028,98.5901,96.0645,50840878
QQQ,2015-09-10,96.1999,97.3557,97.9819,96.0843,51416869
QQQ,2015-09-11,96.9272,97.8743,97.8743,96.6361,31386597
QQQ,2015-09-14,98.2568,97.5901,98.2766,97.2399,21263865
QQQ,2015-09-15,97.8056,98.7663,99.0704,97.4606,32372434
QQQ,2015-09-16,98.7859,99.3051,99.3937,98.4231,33783889
QQQ,2015-09-17,99.1961,99.3447,100.816,98.9134,60538638
QQQ,2015-09-18,97.7958,97.9133,99.11,97.7467,52048384
QQQ,2015-09-21,98.4721,98.2374,99.0608,97.3461,38481932
QQQ,2015-09-22,96.7353,96.7744,97.0744,95.8715,50946505
QQQ,2015-09-23,97.0352,96.849,97.2883,96.3322,23424294
QQQ,2015-09-24,95.9008,96.4919,96.8586,95.0814,41140758
QQQ,2015-09-25,97.5096,95.6891,97.5998,95.0912,48085472
QQQ,2015-09-28,95.2843,92.9521,95.3511,92.6707,47415793
QQQ,2015-09-29,93.1765,92.4669,94.1158,91.7982,53050540
QQQ,2015-09-30,93.7795,94.5923,94.6969,93.412,44547801
QQQ,2015-10-01,94.7625,95.0353,95.0453,93.4961,42318553
QQQ,2015-10-02,93.6933,96.6871,96.6871,93.4021,63867404
QQQ,2015-10-05,97.3949,98.0603,98.3356,97.1909,35334987
QQQ,2015-10-06,97.8154,97.5998,98.1586,96.849,35554742
QQQ,2015-10-07,98.2175,98.1878,98.4033,96.947,40221078
QQQ,2015-10-08,97.7958,98.5901,98.7663,96.8783,53989983
QQQ,2015-10-09,98.6391,99.041,99.2061,98.3551,25718308
QQQ,2015-10-12,99.2061,99.2653,99.4523,98.8836,17385352
QQQ,2015-10-13,98.7169,98.6391,99.6975,98.541,29044486
QQQ,2015-10-14,98.6391,98.4721,99.1397,98.0507,33243092
QQQ,2015-10-15,98.855,100.07,100.08,98.7169,41301656
QQQ,2015-10-16,100.295,100.491,100.551,99.8151,29142917
QQQ,2015-10-19,100.374,101.09,101.157,100.139,25576955
QQQ,2015-10-20,100.885,100.551,101.127,100.209,16061863
QQQ,2015-10-21,101.081,99.942,101.187,99.9021,32482116
QQQ,2015-10-22,100.835,102.01,102.089,100.541,46018658
QQQ,2015-10-23,104.717,104.835,105.255,104.178,57197938
QQQ,2015-10-26,104.757,104.905,105.098,104.354,27880970
QQQ,2015-10-27,104.609,105.108,105.255,104.579,33767942
QQQ,2015-10-28,105.265,105.963,105.963,104.412,45419580
QQQ,2015-10-29,105.514,105.814,105.973,105.394,26800176
QQQ,2015-10-30,105.863,105.345,106.022,105.315,29259205
QQQ,2015-11-02,105.627,106.53,106.668,105.404,23856546
QQQ,2015-11-03,106.314,106.902,107.295,106.149,21964733
QQQ,2015-11-04,107.265,106.912,107.345,106.471,30795509
QQQ,2015-11-05,107.001,106.628,107.265,106.051,26897745
QQQ,2015-11-06,106.422,106.698,106.817,105.735,32191340
QQQ,2015-11-09,106.294,105.58,106.441,104.924,36015431
QQQ,2015-11-10,105.009,105.295,105.404,104.687,38137158
QQQ,2015-11-11,105.6,105.167,106.079,105.001,24471739
QQQ,2015-11-12,104.707,104.148,105.245,104.07,33559574
QQQ,2015-11-13,103.707,102.128,103.824,102.069,56837674
QQQ,2015-11-16,102.03,103.589,103.609,101.786,36554212
QQQ,2015-11-17,103.746,103.647,104.373,103.384,32895412
QQQ,2015-11-18,104.05,105.627,105.715,103.962,35463197
QQQ,2015-11-19,105.675,105.695,106.169,105.504,28171524
QQQ,2015-11-20,106.179,106.412,106.501,106.079,24448826
QQQ,2015-11-23,106.461,106.089,106.836,105.657,22263572
